Hotels,Distance,District,Price,Rating,Stars,Comments,Link,descriptions
valencialoft,"a 2,7 km del centro","Camins al Grau, Valencia",€ 341,"8,6",4 de 5,548 comentarios,https://www.booking.com/hotel/es/valencialoft.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=738602503_380812714_0_0_0&highlighted_blocks=738602503_380812714_0_0_0&matching_block_id=738602503_380812714_0_0_0&sr_pri_blocks=738602503_380812714_0_0_0__34136&from=searchresults#hotelTmpl,"Valencialoft se encuentra en el barrio de Camins al Grau, en Valencia, a 2,4 km de Playa de las Arenas y a 17 min a pie de Puerto de Valencia. Se ofrece wifi gratis en todo el alojamiento y parking privado en el propio alojamiento.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV de pantalla plana y baño privado con ducha y secador de pelo. También hay nevera, microondas y fogones, además de cafetera y hervidor.

Jardín del Turia está a 2,8 km del alojamiento, y Jardines de Monforte está a 3,1 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 13 km."
Vincci Mercat,a 350 m del centro,"Ciutat Vella, Valencia",€ 792,"8,6",3 de 5,4.042 comentarios,https://www.booking.com/hotel/es/vincci-mercat.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=127948401_333873943_0_2_0&highlighted_blocks=127948401_333873943_0_2_0&matching_block_id=127948401_333873943_0_2_0&sr_pri_blocks=127948401_333873943_0_2_0__79200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Vincci Mercat está ubicado en Valencia, a menos de 100 metros del Mercado Central de la ciudad, y alberga un bar restaurante. Este hotel tiene WiFi gratuita en todas las zonas y azotea con terraza, minipiscina y vistas al centro histórico.

Cada habitación de este hotel dispone de aire acondicionado, TV de pantalla plana, armario, caja fuerte y minibar. El baño privado incluye bañera o ducha, artículos de aseo gratuitos y secador de pelo.

Hay varios restaurantes y bares a unos 5 minutos a pie del Vincci Mercat. El establecimiento se encuentra a 600 metros de la catedral de Valencia y a 3 km de la Ciudad de las Artes y las Ciencias."
Balcón Al Mar,"a 3,8 km del centro","Poblados marítimos, Valencia",€ 353,"8,3",3 de 5,686 comentarios,https://www.booking.com/hotel/es/balcon-al-mar.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=29510902_385527473_0_0_0&highlighted_blocks=29510902_385527473_0_0_0&matching_block_id=29510902_385527473_0_0_0&sr_pri_blocks=29510902_385527473_0_0_0__35282&from=searchresults#hotelTmpl,"El Balcón al Mar está situado junto al puerto de Valencia. Ofrece habitaciones con aire acondicionado y conexión Wi-Fi gratuita. La mayoría de las habitaciones ofrecen vistas al puerto deportivo real de Valencia.

El personal del establecimiento puede proporcionar información turística sobre Valencia. A 5 minutos a pie del Balcón al Mar hay una gran variedad de restaurantes y bares.

El Balcón al Mar se encuentra a 15 minutos a pie de la playa de las Arenas y a 20 minutos a pie de la Ciudad de las Artes y las Ciencias. A 5 minutos a pie del establecimiento hay varias paradas de autobús y tranvía que ofrecen conexiones con el centro de Valencia."
Casual Civilizaciones Valencia,"a 2,5 km del centro","Rascanya, Valencia",€ 285,"7,7",4 de 5,860 comentarios,https://www.booking.com/hotel/es/casual-hostel-valencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=44977701_88500591_0_0_0&highlighted_blocks=44977701_88500591_0_0_0&matching_block_id=44977701_88500591_0_0_0&sr_pri_blocks=44977701_88500591_0_0_0__28497&from=searchresults#hotelTmpl,"El Casual Valencia de las Civilizaciones ofrece habitaciones con una decoración exclusiva, aire acondicionado y WiFi gratuita. Se halla a 25 minutos en autobús de la catedral y del centro de Valencia. Hay consigna de equipaje de uso gratuito.

Las habitaciones presentan una decoración inspirada en las civilizaciones del mundo. Además, disponen de calefacción central y TV de pantalla plana con canales vía satélite. Algunas tienen baño compartido. El baño privado incluye artículos de aseo gratuitos. Las camas tienen edredones hipoalergénicos.

Hay varias tiendas y restaurantes en los alrededores. Cuenta con máquinas expendedoras de aperitivos y bebidas.

El Casual Valencia de las Civilizaciones se encuentra a 16 minutos en coche del aeropuerto de Valencia (se tarda 1 hora en transporte público). El barrio de El Carmen queda a menos de 30 minutos a pie. La playa de la Malvarrosa está a 40 minutos en tranvía."
Pio XII Apartments Valencia,"a 1,8 km del centro","Campanar, Valencia",€ 461,"8,0",4 de 5,1.341 comentarios,https://www.booking.com/hotel/es/pio-xii-apartments-valencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=40208008_273124189_0_0_0&highlighted_blocks=40208008_273124189_0_0_0&matching_block_id=40208008_273124189_0_0_0&sr_pri_blocks=40208008_273124189_0_0_0__46138&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Pio XII Apartments Valencia se encuentra a 2 minutos a pie del Jardín del Túria y de la estación de metro Túria y ofrece apartamentos decorados con elegancia en estilo moderno con balcón y WiFi gratuita. En las inmediaciones hay varias tiendas, bares, restaurantes y un centro comercial.

Los apartamentos del Pio XII Apartments Valencia presentan una decoración sencilla en tonos vivos, son amplios y constan de aire acondicionado y zona de estar con sofá cama y TV de pantalla plana. También incluyen cocina equipada con nevera, microondas, horno y cafetera. Se proporcionan cunas y tronas bajo petición.

El desayuno se sirve en varias cafeterías situadas a 2 minutos a pie.

El alojamiento está situado a 2 km (a 15 minutos en metro o autobús) de la catedral y del centro histórico de Valencia. La Ciudad de las Artes y las Ciencias se halla a 8 paradas de la estación de metro Túria."
Flatsforyou Carmen,a 1 km del centro,"Ciutat Vella, Valencia",€ 445,"8,5",2 de 5,887 comentarios,https://www.booking.com/hotel/es/bed-and-bike-valencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=59382401_329640361_0_0_0&highlighted_blocks=59382401_329640361_0_0_0&matching_block_id=59382401_329640361_0_0_0&sr_pri_blocks=59382401_329640361_0_0_0__44528&from=searchresults#hotelTmpl,"El complejo Bed and Bike Apartement ofrece apartamentos de diseño con una decoración elaborada con piezas de bicicleta, alberga un solárium privado y proporciona conexión WiFi gratuita. Este establecimiento se encuentra junto a la catedral de Valencia.

Sus apartamentos cuentan con aire acondicionado, balcón, 1 dormitorio doble, un salón con 1 sofá cama, TV de pantalla plana, lavadora y una cocina equipada con horno, microondas, tostadora y cafetera.

Este establecimiento se halla a 30 minutos a pie de la Ciudad de las Artes y las Ciencias y a solo 300 metros de los jardines del Turia.

La estación de trenes de Valencia queda a aproximadamente 1 km, mientras que el aeropuerto de Valencia está a 10 minutos en coche, para el que se organiza un servicio de enlace bajo petición. También bajo petición, los huéspedes podrán utilizar un aparcamiento privado situado en las inmediaciones."
Primus Valencia,a 3 km del centro,"Camins al Grau, Valencia",€ 605,"8,2",4 de 5,4.665 comentarios,https://www.booking.com/hotel/es/primus-valencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=33187101_88154952_0_2_0&highlighted_blocks=33187101_88154952_0_2_0&matching_block_id=33187101_88154952_0_2_0&sr_pri_blocks=33187101_88154952_0_2_0__60450&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Este hotel ultramoderno se encuentra a solo 600 metros de la impresionante Ciudad de las Artes y las Ciencias de Valencia. Además, cuenta con un spa, gimnasio, piscina exterior disponible todo el año y habitaciones elegantes con TV de plasma vía satélite y WiFi gratuita.

Las habitaciones del Valencia Primus están insonorizadas y cuentan con aire acondicionado, suelo de madera, una decoración moderna y luminosa, escritorio y caja fuerte para un ordenador portátil.

Por un suplemento, los huéspedes podrán acceder al completo spa del hotel, provisto de piscina dinámica, piscina de agua fría, bañera de hidromasaje, sauna, hammam y una amplia gama de masajes y tratamientos de belleza. Se ofrece una amplia gama de masajes y tratamientos de belleza por un suplemento. También hay un centro de fitness.

El elegante restaurante del hotel sirve cocina tradicional mediterránea con un toque moderno. El alojamiento dispone de una terraza al aire libre, así como de un bar-cafetería con vistas al encantador jardín.

El centro comercial Aqua Multiespacio está justo frente al Primus Valencia. Hay un autobús que para a 75 metros y comunica con el centro de la ciudad y las playas."
Hotel BESTPRICE Valencia,"a 1,5 km del centro","Patraix, Valencia",€ 390,"9,0",4 de 5,452 comentarios,https://www.booking.com/hotel/es/bestprice-valencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=993923701_372325823_2_2_0&highlighted_blocks=993923701_372325823_2_2_0&matching_block_id=993923701_372325823_2_2_0&sr_pri_blocks=993923701_372325823_2_2_0__39000&from=searchresults#hotelTmpl,"El Hotel BESTPRICE Valencia ofrece habitaciones con aire acondicionado y TV de pantalla plana en el distrito de Patraix de Valencia. El establecimiento se encuentra a 1,7 km de la estación de tren Norte, a 3,8 km de los jardines del Turia y a 4 km del Museo Nacional de Cerámica y Artes Decorativas González Martí. El establecimiento es para no fumadores y está a 2,7 km de la iglesia de San Nicolás.

En las inmediaciones del hotel se sirve un desayuno continental.

El personal de la recepción habla catalán, inglés, español y francés.

El Hotel BESTPRICE Valencia se encuentra a 4,1 km de la basílica de la Virgen de los Desamparados y del Bioparc Valencia. El aeropuerto más cercano es el de Valencia, ubicado a 8 km. Se proporciona servicio de enlace con el aeropuerto por un suplemento."
Rooms Ciencias,"a 2,2 km del centro","Quatre Carreres, Valencia",€ 477,"8,8",4 de 5,3.283 comentarios,https://www.booking.com/hotel/es/rooms.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=9412602_98903535_0_2_0&highlighted_blocks=9412602_98903535_0_2_0&matching_block_id=9412602_98903535_0_2_0&sr_pri_blocks=9412602_98903535_0_2_0__47700&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Rooms Ciencias, situado a 300 metros de la Ciudad de las Artes y las Ciencias, ofrece habitaciones con aire acondicionado, calefacción y WiFi gratuita.

Las habitaciones, que reciben mucha luz natural, cuentan con TV de pantalla plana con canales internacionales. También incluyen baño privado con ducha.

El establecimiento alberga un bar restaurante que sirve desayunos, almuerzos y cenas de 07:30 a 00:00, en horario continuo. Desayuno buffet.

Hay varias paradas de autobús a unos 300 metros del establecimiento. El centro histórico de Valencia y sus numerosas muestras de arquitectura gótica están a 20 minutos en transporte público. El puerto de Valencia y la playa de La Malvarrosa se encuentran a 12 minutos en coche."
Bet Apartments - Canovas rooms,"a 0,9 km del centro","Eixample, Valencia",€ 424,"8,1",4 de 5,347 comentarios,https://www.booking.com/hotel/es/canovas-rooms.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=529661907_187045517_2_0_0&highlighted_blocks=529661907_187045517_2_0_0&matching_block_id=529661907_187045517_2_0_0&sr_pri_blocks=529661907_187045517_2_0_0__42375&from=searchresults#hotelTmpl,"Bet Apartments - Canovas rooms está muy bien situado en el barrio de Eixample, Valencia, a 12 min a pie de Museo Nacional de Cerámica y Artes Santuarias González Martí, a 1,2 km de Estación de tren del Norte y a 15 min a pie de Basílica de la Virgen de los Desamparados. El alojamiento está cerca de Jardines de Monforte, de Church of Saint Nicolás y de Plaza del Ayuntamiento. Este alojamiento libre de humo está a 6 min a pie de Jardín del Turia.

Todas las habitaciones de este alojamiento están equipadas con hervidor. Las habitaciones de este alojamiento disponen de wifi gratis y de baño privado con bidet y secador de pelo. Las unidades cuentan con aire acondicionado, caja fuerte y TV de pantalla plana.

Puerto de Valencia está a 3,4 km del alojamiento, y Oceanográfico está a 3,5 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 9 km."
Hotel Conqueridor,a 450 m del centro,"Extramurs, Valencia",€ 596,"8,1",3 de 5,3.655 comentarios,https://www.booking.com/hotel/es/mediumconqueridor.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=9104743_88190455_2_42_0&highlighted_blocks=9104743_88190455_2_42_0&matching_block_id=9104743_88190455_2_42_0&sr_pri_blocks=9104743_88190455_2_42_0__59616&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Hotel Conqueridor consta de 2 edificios anexos que son el Hotel Conqueridor y el Boutique Hotel Petit Conqueridor, en cuyo edificio se encuentran las habitaciones económicas.

El Hotel Conqueridor es un alojamiento moderno situado en el centro de Valencia, a 250 metros de la estación de tren Norte. Dispone de habitaciones amplias con aire acondicionado, WiFi gratuita y TV de pantalla plana vía satélite.

El hotel está a 300 metros de la principal zona comercial de Valencia y de la estación de metro Plaza Espanya. Desde la Plaza Espanya salen autobuses que llevan a la playa.

El Conqueridor Hotel alberga un restaurante en la planta baja que sirve un desayuno variado. Por las noches se ofrecen versiones modernas de platos clásicos españoles.

De marzo de 2022 a diciembre de 2024 se harán obras de reforma en el hotel. Mientras duren las obras, habrá ruidos y algunos servicios como el gimnasio y la sauna no permanecerán cerrados. El establecimiento lamenta las molestias que ello pueda ocasionar."
FLORIT FLATS - Urban Beach I y II Apartments Valencia,"a 3,4 km del centro","Poblados marítimos, Valencia",€ 388,"8,2",4 de 5,12 comentarios,https://www.booking.com/hotel/es/florit-flats-urban-beach-i-y-ii-apartments-valencia.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Auqp-a0GwAIB0gIkYzc5Y2FkYmEtOGJiYy00YjIzLWExNGUtNzNhNzNhYTU0MTZj2AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-14&checkout=2024-02-18&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=9e35698dfd5c011a&srepoch=1706972493&all_sr_blocks=1077651402_380353701_4_0_0&highlighted_blocks=1077651402_380353701_4_0_0&matching_block_id=1077651402_380353701_4_0_0&sr_pri_blocks=1077651402_380353701_4_0_0__38789&from=searchresults#hotelTmpl,"FLORIT FLATS - Urban Beach I y II Apartments Valencia está a 1,7 km de Playa de las Arenas, en Valencia, y ofrece alojamiento con aire acondicionado y wifi gratis.

El alojamiento está equipado con TV de pantalla plana y baño privado con ducha y secador de pelo. La cocina tiene nevera, horno y microondas. También hay tostadora, además de cafetera y hervidor.

Playa de la Malvarrosa está a 2,8 km del alojamiento, y Puerto de Valencia está a menos de 1 km. El aeropuerto más cercano (Aeropuerto de Valencia) está a 13 km del alojamiento, que ofrece servicio de traslado de pago para ir o volver del aeropuerto."
